RecordNumber,HydroFeature,AllocationBlock,Wap,FromDate,ToDate,FromMonth,ToMonth,AllocatedRate,AllocatedAnnualVolume,WaterUse,IrrigationArea,ConsentStatus,ExtSiteName,NZTMX,NZTMY,CatchmentName,CatchmentNumber,CatchmentGroupName,CatchmentGroupNumber,SwazName,SwazGroupName,SwazSubRegionalName,GwazName,CwmsName,FlowSite
CRC010365,Surface Water,A,BX20/0038,2002-06-14,2037-06-12,7,6,17.0,536171,agriculture,53,Issued - Active,Missing Name,1486894.0,5157280.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC010365,Surface Water,A,BX20/0038,2002-06-14,2037-06-12,7,6,17.0,536171,agriculture,53,Issued - Active,Missing Name,1486894.0,5157280.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168837
CRC011065,Groundwater,A,K37/1062,2000-12-18,2008-07-25,7,6,106.0,1255352,agriculture,207,Terminated - Replaced,Missing Name,1496191.08027146,5140214.14518247,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011065.1,Groundwater,A,K37/1062,2008-07-25,2035-01-31,7,6,53.0,627676,agriculture,207,Issued - Active,Missing Name,1496191.08027146,5140214.14518247,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011065.1,Groundwater,A,K37/2116,2008-07-25,2035-01-31,7,6,53.0,627676,agriculture,207,Issued - Active,Missing Name,1495702.01946732,5141055.87139087,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011065.1,Groundwater,A,K37/2116,2008-07-25,2035-01-31,7,6,53.0,627676,agriculture,207,Issued - Active,Missing Name,1495702.01946732,5141055.87139087,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC011072,Groundwater,A,K37/1294,2001-02-09,2036-02-09,7,6,25.0,282016,agriculture,190,Issued - Active,Missing Name,1492954.18176438,5143204.90474366,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011072,Groundwater,A,K37/1294,2001-02-09,2036-02-09,7,6,25.0,282016,agriculture,190,Issued - Active,Missing Name,1492954.18176438,5143204.90474366,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC011116,Groundwater,A,K37/1317,2001-01-29,2036-01-26,7,6,1.3,11314,agriculture,2,Issued - Active,Missing Name,1498755.32328581,5136228.54511006,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011245,Surface Water,A,K36/0920,2008-04-16,2043-04-16,7,6,7100.0,223292160,agriculture,0,Issued - Active,Missing Name,1471928.40886465,5157585.0150863,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011245,Surface Water,A,K36/0920,2008-04-16,2043-04-16,7,6,7100.0,223292160,agriculture,0,Issued - Active,Missing Name,1471928.40886465,5157585.0150863,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
SCY690786,Surface Water,A,K36/0920,1969-08-13,2008-04-16,10,4,3851.0,42123770,agriculture,7700,Terminated - Expired,Missing Name,1471928.40886465,5157585.0150863,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
SCY690786,Surface Water,A,K36/0920,1969-08-13,2008-04-16,10,4,3851.0,42123770,agriculture,7700,Terminated - Expired,Missing Name,1471928.40886465,5157585.0150863,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
SCY690788,Surface Water,A,K36/0920,1969-08-13,2008-04-16,7,6,340.0,10723415,stockwater,0,Terminated - Expired,Missing Name,1471928.40886465,5157585.0150863,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
SCY690788,Surface Water,A,K36/0920,1969-08-13,2008-04-16,7,6,340.0,10723415,stockwater,0,Terminated - Expired,Missing Name,1471928.40886465,5157585.0150863,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC011331,Groundwater,A,K37/0062,2001-02-13,2011-12-23,7,6,2.0,5657,agriculture,1,Terminated - Replaced,Missing Name,1498727.31608252,5136293.52447519,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011331.1,Groundwater,A,K37/0062,2011-12-23,2036-02-13,7,6,2.0,5657,agriculture,1,Issued - Active,Missing Name,1498727.31608252,5136293.52447519,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011820.1,Groundwater,A,K37/1604,2002-10-03,2008-02-21,7,6,2.0,52052,industry,0,Terminated - Replaced,Missing Name,1498266.65895633,5140042.59138654,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011820.2,Groundwater,A,K37/1604,2008-02-22,2008-04-30,7,6,4.0,12038,industry,0,Terminated - Replaced,Missing Name,1498266.65895633,5140042.59138654,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011820.3,Groundwater,A,K37/1604,2008-04-30,2036-12-20,7,6,0.0,12038,industry,0,Issued - Active,Missing Name,1498266.65895633,5140042.59138654,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011820.1,Groundwater,A,K37/1605,2002-10-03,2008-02-21,7,6,2.0,52052,industry,0,Terminated - Replaced,Missing Name,1498136.6918597,5140022.570189,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011820.2,Groundwater,A,K37/1605,2008-02-22,2008-04-30,7,6,4.0,12038,industry,0,Terminated - Replaced,Missing Name,1498136.6918597,5140022.570189,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011820.3,Groundwater,A,K37/1605,2008-04-30,2036-12-20,7,6,0.0,12038,industry,0,Issued - Active,Missing Name,1498136.6918597,5140022.570189,Ashburton River / Hakatere,6880000.0,Ashburton River,688.0,Ashburton/Hakatere,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011923,Groundwater,A,K36/0130,2002-08-08,2037-08-08,7,6,5.0,470000,water_supply,0,Issued - Active,METHVEN SUPPLY,1483263.8345,5168444.0071,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC011923,Groundwater,A,K36/0130,2002-08-08,2037-08-08,7,6,5.0,470000,water_supply,0,Issued - Active,METHVEN SUPPLY,1483263.8345,5168444.0071,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC011923,Surface Water,A,K36/0130,2002-08-08,2037-08-08,7,6,31.0,977723,water_supply,0,Issued - Active,METHVEN SUPPLY,1483263.8345,5168444.0071,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC011923,Surface Water,A,K36/0130,2002-08-08,2037-08-08,7,6,31.0,977723,water_supply,0,Issued - Active,METHVEN SUPPLY,1483263.8345,5168444.0071,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031,Surface Water,A,BX20/0027,2012-02-27,2013-01-17,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Carneys Creek,1477119.13100209,5170279.94040824,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031,Surface Water,A,BX20/0027,2012-02-27,2013-01-17,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Carneys Creek,1477119.13100209,5170279.94040824,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031.1,Surface Water,A,BX20/0027,2013-01-17,2016-07-04,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Carneys Creek,1477119.13100209,5170279.94040824,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031.1,Surface Water,A,BX20/0027,2013-01-17,2016-07-04,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Carneys Creek,1477119.13100209,5170279.94040824,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC169467,Surface Water,A,BX20/0027,2016-07-04,2032-02-27,7,6,10.0,3456000,stockwater,0,Issued - Active,Carneys Creek,1477119.13100209,5170279.94040824,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC169467,Surface Water,A,BX20/0027,2016-07-04,2032-02-27,7,6,10.0,3456000,stockwater,0,Issued - Active,Carneys Creek,1477119.13100209,5170279.94040824,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031,Surface Water,A,K36/0906,2012-02-27,2013-01-17,7,6,100.0,3456000,stockwater,0,Terminated - Replaced,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031,Surface Water,A,K36/0906,2012-02-27,2013-01-17,7,6,100.0,3456000,stockwater,0,Terminated - Replaced,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031,Surface Water,A,K36/0906,2012-02-27,2013-01-17,7,6,100.0,3456000,stockwater,0,Terminated - Replaced,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC012031.1,Surface Water,A,K36/0906,2013-01-17,2016-07-04,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031.1,Surface Water,A,K36/0906,2013-01-17,2016-07-04,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031.1,Surface Water,A,K36/0906,2013-01-17,2016-07-04,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC169467,Surface Water,A,K36/0906,2016-07-04,2032-02-27,7,6,70.0,3456000,stockwater,0,Issued - Active,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC169467,Surface Water,A,K36/0906,2016-07-04,2032-02-27,7,6,70.0,3456000,stockwater,0,Issued - Active,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC169467,Surface Water,A,K36/0906,2016-07-04,2032-02-27,7,6,70.0,3456000,stockwater,0,Issued - Active,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
SCY710045,Surface Water,A,K36/0906,1971-05-12,2012-02-27,7,6,141.0,4447063,stockwater,0,Terminated - Expired,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
SCY710045,Surface Water,A,K36/0906,1971-05-12,2012-02-27,7,6,141.0,4447063,stockwater,0,Terminated - Expired,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
SCY710045,Surface Water,A,K36/0906,1971-05-12,2012-02-27,7,6,141.0,4447063,stockwater,0,Terminated - Expired,Taylors Stream Bushside Intake,1477326.28138074,5168484.22289757,Staveley Stream,6880512.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC012031,Surface Water,A,K36/0908,2012-02-27,2013-01-17,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031,Surface Water,A,K36/0908,2012-02-27,2013-01-17,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031,Surface Water,A,K36/0908,2012-02-27,2013-01-17,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC012031.1,Surface Water,A,K36/0908,2013-01-17,2016-07-04,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031.1,Surface Water,A,K36/0908,2013-01-17,2016-07-04,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031.1,Surface Water,A,K36/0908,2013-01-17,2016-07-04,7,6,70.0,3456000,stockwater,0,Terminated - Replaced,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC169467,Surface Water,A,K36/0908,2016-07-04,2032-02-27,7,6,70.0,3456000,stockwater,0,Issued - Active,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC169467,Surface Water,A,K36/0908,2016-07-04,2032-02-27,7,6,70.0,3456000,stockwater,0,Issued - Active,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC169467,Surface Water,A,K36/0908,2016-07-04,2032-02-27,7,6,70.0,3456000,stockwater,0,Issued - Active,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
SCY710048,Surface Water,A,K36/0908,1971-05-12,2012-02-27,7,6,141.0,4447063,stockwater,0,Terminated - Expired,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
SCY710048,Surface Water,A,K36/0908,1971-05-12,2012-02-27,7,6,141.0,4447063,stockwater,0,Terminated - Expired,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
SCY710048,Surface Water,A,K36/0908,1971-05-12,2012-02-27,7,6,141.0,4447063,stockwater,0,Terminated - Expired,Goughs Crossing Intake,1478326.60276284,5164184.97178165,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC012031,Surface Water,A,K36/0909,2012-02-27,2013-01-17,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031,Surface Water,A,K36/0909,2012-02-27,2013-01-17,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031,Surface Water,A,K36/0909,2012-02-27,2013-01-17,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168841
CRC012031,Surface Water,A,K36/0909,2012-02-27,2013-01-17,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168846
CRC012031.1,Surface Water,A,K36/0909,2013-01-17,2016-07-04,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC012031.1,Surface Water,A,K36/0909,2013-01-17,2016-07-04,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC012031.1,Surface Water,A,K36/0909,2013-01-17,2016-07-04,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168841
CRC012031.1,Surface Water,A,K36/0909,2013-01-17,2016-07-04,7,6,10.0,3456000,stockwater,0,Terminated - Replaced,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168846
CRC169467,Surface Water,A,K36/0909,2016-07-04,2032-02-27,7,6,10.0,3456000,stockwater,0,Issued - Active,Alford Forest Intake,1479025.73035441,5171283.98663226,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
